index	timestamp	hour	solar_dahead_utc	wind_on_dahead_utc	alpha	beta
5347	20190611_190000	19	904	6184	17.81585865	0.003410253
5348	20190611_200000	20	630	5203	28.77992857	0.004531307
5349	20190611_210000	21	610	4367	36.09746035	0.004351617
5350	20190611_220000	22	573	3571	36.2250935	0.004065878
5351	20190611_230000	23	566	3029	32.34152413	0.004817587
5352	20190612_000000	0	525	2782	50.7470926	0.002277215
5353	20190612_010000	1	514	2653	48.60849749	0.002079935
5354	20190612_020000	2	506	2721	46.71654864	0.001783523
5355	20190612_030000	3	423	2801	43.70130436	0.00149642
5356	20190612_040000	4	333	2891	42.17139048	0.001731172
5357	20190612_050000	5	594	3031	43.42812797	0.003988349
5358	20190612_060000	6	1643	2810	39.39026285	0.004785296
5359	20190612_070000	7	3250	2597	38.28678737	0.001950551
5360	20190612_080000	8	4458	2478	38.99579434	0.002185474
5361	20190612_090000	9	5105	2331	38.47971278	0.002607924
5362	20190612_100000	10	5399	2199	38.50315587	0.002836152
5363	20190612_110000	11	5541	2132	38.87981893	0.002876263
5364	20190612_120000	12	5518	2278	38.77384091	0.001793002
5365	20190612_130000	13	5377	2568	39.26396816	0.001707702
5366	20190612_140000	14	5136	2964	37.92005125	0.002126933
5367	20190612_150000	15	4750	3400	38.72243832	0.003186962
5368	20190612_160000	16	4136	3896	38.31024159	0.003780067
5369	20190612_170000	17	3189	4446	38.61594109	0.004789168
5370	20190612_180000	18	1953	4836	38.01975733	0.004302971
5371	20190612_190000	19	1018	5173	37.89217704	0.004430012
5372	20190612_200000	20	690	5513	38.67507962	0.003952413
5373	20190612_210000	21	636	5443	38.94887271	0.003113866
5374	20190612_220000	22	606	5383	38.38148516	0.003730439
5375	20190612_230000	23	601	5244	34.14585198	0.004758896
5376	20190613_000000	0	601	5018	47.46129418	0.002088823
5377	20190613_010000	1	588	4757	44.34146548	0.002030013
5378	20190613_020000	2	578	4492	42.93392281	0.002686656
5379	20190613_030000	3	460	4278	42.41534407	0.003089946
5380	20190613_040000	4	371	4084	42.78801896	0.004393056
5381	20190613_050000	5	611	3866	41.16152747	0.005282125
5382	20190613_060000	6	1567	3700	40.0357157	0.004826848
5383	20190613_070000	7	2927	3741	39.45571313	0.003269232
5384	20190613_080000	8	4020	3905	39.53782521	0.003542404
5385	20190613_090000	9	4701	4169	38.60235446	0.003422861
5386	20190613_100000	10	5077	4465	38.8754565	0.004053289
5387	20190613_110000	11	5271	4851	39.19303301	0.004516288
5388	20190613_120000	12	5285	5113	38.69908833	0.003536994
5389	20190613_130000	13	5102	5347	38.85823474	0.00349953
5390	20190613_140000	14	4759	5532	38.84988795	0.005156333
5391	20190613_150000	15	4251	5528	36.33581009	0.005149794
5392	20190613_160000	16	3548	5451	35.54865884	0.005147209
5393	20190613_170000	17	2570	5377	35.34220908	0.005186693
5394	20190613_180000	18	1408	5087	36.12428612	0.005179685
5395	20190613_190000	19	691	4716	38.28437491	0.005218548
5396	20190613_200000	20	521	4477	38.99613102	0.004228659
5397	20190613_210000	21	514	4142	38.46298541	0.003133545
5398	20190613_220000	22	456	3758	38.44020047	0.003516523
5399	20190613_230000	23	440	3417	37.40413401	0.005006633
5400	20190614_000000	0	412	2920	51.96318153	0.002273949
5401	20190614_010000	1	404	2536	50.97967597	0.002515901
5402	20190614_020000	2	410	2347	47.70524787	0.002141811
5403	20190614_030000	3	384	2335	46.24593116	0.002065216
5404	20190614_040000	4	335	2412	43.98034339	0.001931302
5405	20190614_050000	5	497	2555	42.20308836	0.002090293
5406	20190614_060000	6	1222	2479	41.18624592	0.002386575
5407	20190614_070000	7	2852	2315	38.90158578	0.002315764
5408	20190614_080000	8	4057	2195	39.11519834	0.002267962
5409	20190614_090000	9	4762	2422	38.38793666	0.00220072
5410	20190614_100000	10	5186	2816	37.28313853	0.002117475
5411	20190614_110000	11	5432	3407	36.6802457	0.00206289
5412	20190614_120000	12	5492	4194	36.84641491	0.002152486
5413	20190614_130000	13	5385	5009	36.69472001	0.002221005
5414	20190614_140000	14	5138	5853	34.45036748	0.003707392
5415	20190614_150000	15	4717	6292	30.56595314	0.004490662
5416	20190614_160000	16	4093	6655	27.18785639	0.004779469
5417	20190614_170000	17	3191	6974	23.20616378	0.004534038
5418	20190614_180000	18	1920	6839	22.09134544	0.004416985
5419	20190614_190000	19	992	6594	23.9988576	0.004637869
5420	20190614_200000	20	709	6432	28.34854052	0.004524227
5421	20190614_210000	21	629	6338	32.26269729	0.004185662
5422	20190614_220000	22	492	6441	32.46455003	0.004160162
5423	20190614_230000	23	473	6438	28.53637764	0.004632436
5424	20190615_000000	0	491	6278	49.79634621	0.00241749
5425	20190615_010000	1	483	6021	46.81933661	0.002308693
5426	20190615_020000	2	477	5812	43.06099211	0.002224259
5427	20190615_030000	3	396	5441	41.36301092	0.002391724
5428	20190615_040000	4	333	4946	39.55538697	0.002761363
5429	20190615_050000	5	599	4468	36.90985352	0.003319614
5430	20190615_060000	6	1613	3941	34.07854242	0.004384383
5431	20190615_070000	7	3496	3504	28.9444293	0.004920772
5432	20190615_080000	8	4724	3177	26.51407107	0.004914848
5433	20190615_090000	9	5444	2963	28.87221118	0.004985159
5434	20190615_100000	10	5919	2753	30.02979059	0.004704356
5435	20190615_110000	11	5684	2600	28.64999561	0.004485474
5436	20190615_120000	12	5700	2654	29.59232297	0.004433515
5437	20190615_130000	13	5562	2800	30.32819431	0.004387394
5438	20190615_140000	14	5279	2872	29.15349096	0.004487387
5439	20190615_150000	15	5047	2949	24.50430323	0.004748561
5440	20190615_160000	16	4390	3026	19.96068097	0.004570159
5441	20190615_170000	17	3457	3088	17.58422576	0.004272622
5442	20190615_180000	18	2074	3108	20.77218375	0.004580756
5443	20190615_190000	19	782	3149	25.3571075	0.004830579
5444	20190615_200000	20	576	3276	31.31336582	0.004417289
5445	20190615_210000	21	586	3066	34.56677027	0.003594286
5446	20190615_220000	22	582	2469	34.63059928	0.003023173
5447	20190615_230000	23	574	2383	32.71098829	0.004124641
5448	20190616_000000	0	550	2278	54.11586921	0.002629916
5449	20190616_010000	1	539	2193	52.31568346	0.002800853
5450	20190616_020000	2	502	2128	48.81938634	0.002816652
5451	20190616_030000	3	426	2175	45.35508696	0.002570542
5452	20190616_040000	4	303	2425	42.6536728	0.002484066
5453	20190616_050000	5	395	2578	40.33481175	0.002758884
5454	20190616_060000	6	1075	2436	36.580023	0.003993418
5455	20190616_070000	7	2185	2196	30.63983405	0.005026917
5456	20190616_080000	8	3142	2105	26.62442963	0.005314962
5457	20190616_090000	9	3648	2060	26.59730983	0.005508968
5458	20190616_100000	10	3906	2043	28.64507182	0.005043202
5459	20190616_110000	11	4060	2072	28.30059917	0.004818742
5460	20190616_120000	12	4088	2157	28.9417628	0.004689565
5461	20190616_130000	13	3966	2274	30.17138598	0.004389683
5462	20190616_140000	14	3757	2440	30.07419127	0.004398543
5463	20190616_150000	15	3403	2686	26.333137	0.004890362
5464	20190616_160000	16	2840	2949	23.55425434	0.004849822
5465	20190616_170000	17	2164	3219	21.3749945	0.004855607
5466	20190616_180000	18	1309	3284	23.33860179	0.004865826
5467	20190616_190000	19	601	3283	27.60786208	0.004929283
5468	20190616_200000	20	458	3342	32.44456274	0.00398683
5469	20190616_210000	21	440	3134	35.32459635	0.003043153
5470	20190616_220000	22	343	2796	36.46182235	0.002405838
5471	20190616_230000	23	372	2454	34.1848801	0.003795854
5472	20190617_000000	0	327	2159	54.54048391	0.002816854
5473	20190617_010000	1	284	1938	51.39449193	0.002687008
5474	20190617_020000	2	273	1744	48.01967869	0.002580776
5475	20190617_030000	3	202	1517	46.30626812	0.002446567
5476	20190617_040000	4	170	1293	45.7653487	0.002386174
5477	20190617_050000	5	421	1114	44.37024692	0.002349845
5478	20190617_060000	6	1325	897	41.58884427	0.002132597
5479	20190617_070000	7	3053	736	40.30977391	0.001972199
5480	20190617_080000	8	4352	678	40.12598011	0.001860623
5481	20190617_090000	9	4999	977	39.13787918	0.001562369
5482	20190617_100000	10	5350	1384	38.06215292	0.001577108
5483	20190617_110000	11	5493	1865	37.56359846	0.001598454
5484	20190617_120000	12	5487	2180	37.97571759	0.001623395
5485	20190617_130000	13	5355	2451	37.46197171	0.001596654
5486	20190617_140000	14	5079	2701	36.31149363	0.001623134
5487	20190617_150000	15	4635	2938	36.51185138	0.00213148
5488	20190617_160000	16	4004	3244	36.48181049	0.002159261
5489	20190617_170000	17	3111	3617	36.43021073	0.002079813
5490	20190617_180000	18	1925	3760	36.30974484	0.001710926
5491	20190617_190000	19	948	3876	36.67800994	0.00166417
5492	20190617_200000	20	638	3984	36.90268393	0.001353259
5493	20190617_210000	21	619	3810	38.01090277	0.001300146
5494	20190617_220000	22	490	3946	36.95724227	0.001391171
5495	20190617_230000	23	458	4171	36.84294123	0.002397339
5496	20190618_000000	0	525	3900	52.90933124	0.002238258
5497	20190618_010000	1	515	3584	49.56347762	0.002082914
5498	20190618_020000	2	500	3464	47.63097815	0.001898809
5499	20190618_030000	3	410	3589	45.72154101	0.001764415
5500	20190618_040000	4	343	3694	44.90258541	0.001723169
5501	20190618_050000	5	525	3780	43.36310444	0.001908249
5502	20190618_060000	6	1402	3833	41.00880294	0.002212909
5503	20190618_070000	7	2924	4087	38.07882026	0.002078154
5504	20190618_080000	8	4195	4450	37.49131908	0.001767041
5505	20190618_090000	9	4942	5423	36.29922883	0.001658164
5506	20190618_100000	10	5347	6497	36.9079924	0.002856596
5507	20190618_110000	11	5530	7680	34.95287783	0.004008574
5508	20190618_120000	12	5483	8372	32.93356377	0.004142783
5509	20190618_130000	13	5277	8788	31.16480362	0.005151705
5510	20190618_140000	14	4966	9069	19.68873882	0.003867371
5511	20190618_150000	15	4492	9120	11.8775321	0.003040506
5512	20190618_160000	16	3868	9152	10.023699	0.002643552
5513	20190618_170000	17	2965	9011	9.931377139	0.002658431
5514	20190618_180000	18	1844	8354	15.94317935	0.003768661
5515	20190618_190000	19	919	7586	20.87515205	0.004205915
5516	20190618_200000	20	631	6823	33.2424034	0.00542079
5517	20190618_210000	21	569	6274	34.83939059	0.002805905
5518	20190618_220000	22	544	6411	35.37299435	0.002417217
5519	20190618_230000	23	538	6000	33.11048686	0.004240813
5520	20190619_000000	0	257	5724	46.6699487	0.002087382
5521	20190619_010000	1	255	5475	43.42736468	0.001816059
5522	20190619_020000	2	250	5202	41.27109358	0.001768099
5523	20190619_030000	3	200	4920	41.18177811	0.002183226
5524	20190619_040000	4	127	4553	41.21644122	0.002160316
5525	20190619_050000	5	496	4089	41.19532578	0.002280381
5526	20190619_060000	6	1407	3664	40.15998703	0.002532003
5527	20190619_070000	7	2512	3491	37.0356391	0.002631168
5528	20190619_080000	8	3441	3365	36.33919421	0.002143462
5529	20190619_090000	9	4153	3332	36.73894451	0.001862479
5530	20190619_100000	10	4659	3396	36.81358742	0.002019849
5531	20190619_110000	11	4940	3401	36.85666242	0.002187301
5532	20190619_120000	12	5025	3523	36.82802693	0.001601746
5533	20190619_130000	13	4965	3703	36.81369449	0.00163137
5534	20190619_140000	14	4760	3904	36.93538443	0.00232449
5535	20190619_150000	15	4372	4010	36.18522521	0.002441129
5536	20190619_160000	16	3723	4126	36.58750914	0.002408264
5537	20190619_170000	17	2742	4349	36.6101716	0.002414732
5538	20190619_180000	18	1636	4414	36.56481237	0.002389871
5539	20190619_190000	19	767	4352	36.8072811	0.002299371
5540	20190619_200000	20	511	4294	36.04417702	0.001789488
5541	20190619_210000	21	498	4174	37.17280636	0.001509092
5542	20190619_220000	22	518	3912	36.5646698	0.001624458
5543	20190619_230000	23	514	3981	37.18362912	0.002441577
5544	20190620_000000	0	500	3914	51.94575004	0.002627284
5545	20190620_010000	1	477	3752	47.37135163	0.002264094
5546	20190620_020000	2	458	3585	43.66638781	0.00192771
5547	20190620_030000	3	378	3364	41.81310253	0.001763357
5548	20190620_040000	4	286	3169	41.32400229	0.001796856
5549	20190620_050000	5	408	2983	41.22372225	0.002119417
5550	20190620_060000	6	1136	2608	39.61700952	0.002491349
5551	20190620_070000	7	2543	2255	36.90988904	0.002780794
5552	20190620_080000	8	3808	1997	37.49576219	0.002859397
5553	20190620_090000	9	4528	1951	37.11166072	0.002281298
5554	20190620_100000	10	4919	1993	37.45862044	0.002576447
5555	20190620_110000	11	5115	2263	36.77337028	0.00216213
5556	20190620_120000	12	5148	2752	36.86772535	0.001877749
5557	20190620_130000	13	5040	3304	37.21270639	0.002280715
5558	20190620_140000	14	4806	3928	35.78235096	0.003429632
5559	20190620_150000	15	4407	4529	34.29243296	0.004104888
5560	20190620_160000	16	3816	5066	32.78956542	0.004312233
5561	20190620_170000	17	2958	5539	29.53711409	0.004388422
5562	20190620_180000	18	1783	5544	28.89475891	0.004506389
5563	20190620_190000	19	886	5397	28.76265676	0.004618104
5564	20190620_200000	20	613	5343	31.97260679	0.004419472
5565	20190620_210000	21	587	5237	35.89372067	0.003966158
5566	20190620_220000	22	454	5137	35.37155071	0.004139112
5567	20190620_230000	23	439	4886	30.87574346	0.004775297
5568	20190621_000000	0	470	4710	47.48185988	0.002179133
5569	20190621_010000	1	454	4421	45.10268742	0.002106729
5570	20190621_020000	2	437	4273	42.6155364	0.002130782
5571	20190621_030000	3	358	4143	41.35300004	0.002221466
5572	20190621_040000	4	278	4034	41.29753097	0.002200289
5573	20190621_050000	5	341	3958	41.2035371	0.002530325
5574	20190621_060000	6	1140	3833	39.99050448	0.003093631
5575	20190621_070000	7	2604	3702	37.71314578	0.003554115
5576	20190621_080000	8	3830	3545	36.40234873	0.004201234
5577	20190621_090000	9	4525	3348	37.12274298	0.003827971
5578	20190621_100000	10	4898	3105	37.95568597	0.004042998
5579	20190621_110000	11	5117	2982	38.01067555	0.004029038
5580	20190621_120000	12	5199	3023	37.87602588	0.003160482
5581	20190621_130000	13	5125	3186	37.30042263	0.003148675
5582	20190621_140000	14	4932	3384	37.11236207	0.003191433
5583	20190621_150000	15	4577	3681	35.57728857	0.003754572
5584	20190621_160000	16	3976	4064	35.16572692	0.003969475
5585	20190621_170000	17	3056	4462	34.81560542	0.004335236
5586	20190621_180000	18	1823	4527	34.63620169	0.004306311
5587	20190621_190000	19	865	4531	35.35816706	0.004067658
5588	20190621_200000	20	587	4643	37.09190786	0.003354298
5589	20190621_210000	21	590	4554	37.71499899	0.003267949
5590	20190621_220000	22	642	4660	37.2998908	0.003375707
5591	20190621_230000	23	628	4325	36.48176358	0.003669373
5592	20190622_000000	0	602	3929	50.47476385	0.002293547
5593	20190622_010000	1	575	3570	48.12345574	0.002293511
5594	20190622_020000	2	547	3306	45.11832944	0.002122938
5595	20190622_030000	3	455	3291	43.73503392	0.002058231
5596	20190622_040000	4	330	3386	43.76147699	0.002034611
5597	20190622_050000	5	447	3543	41.89142893	0.002190282
5598	20190622_060000	6	1211	3214	38.04935176	0.003534084
5599	20190622_070000	7	2806	2838	29.48994138	0.00472844
5600	20190622_080000	8	4169	2520	30.60181407	0.004789626
5601	20190622_090000	9	4869	2528	33.07433429	0.004465594
5602	20190622_100000	10	5254	2630	33.3277286	0.004327419
5603	20190622_110000	11	5481	2859	33.04884937	0.004272095
5604	20190622_120000	12	5516	3052	33.15242124	0.004314906
5605	20190622_130000	13	5379	3299	31.48184233	0.004384777
5606	20190622_140000	14	5086	3528	30.91970778	0.004539117
5607	20190622_150000	15	4657	3765	25.85926508	0.004706076
5608	20190622_160000	16	4035	3987	23.26563063	0.004801032
5609	20190622_170000	17	3136	4226	22.04422444	0.004786303
5610	20190622_180000	18	1945	4413	24.74792042	0.004624889
5611	20190622_190000	19	997	4654	29.08698417	0.004862684
5612	20190622_200000	20	658	5025	32.52072275	0.004268404
5613	20190622_210000	21	623	5141	34.4265557	0.004102693
5614	20190622_220000	22	640	5407	34.96019905	0.003959222
5615	20190622_230000	23	607	5641	32.54380422	0.004485402
5616	20190623_000000	0	546	5633	44.83057819	0.0021877
5617	20190623_010000	1	478	5493	42.45065901	0.002697857
5618	20190623_020000	2	453	5331	40.30619665	0.002998908
5619	20190623_030000	3	373	4959	38.76960623	0.003790736
5620	20190623_040000	4	301	4569	38.10118311	0.004429034
5621	20190623_050000	5	426	4125	35.94671917	0.005541962
5622	20190623_060000	6	1202	3652	22.67223715	0.00507847
5623	20190623_070000	7	2892	3283	7.607178006	0.002519741
5624	20190623_080000	8	4158	3154	9.025050067	0.003973492
5625	20190623_090000	9	4822	3500	9.696782442	0.004089037
5626	20190623_100000	10	5175	4140	11.44808545	0.003920427
5627	20190623_110000	11	5312	5108	11.19669564	0.003549663
5628	20190623_120000	12	5286	5378	11.41075427	0.003442831
5629	20190623_130000	13	5107	5580	10.67132756	0.003308945
5630	20190623_140000	14	4805	5602	8.205916573	0.0029125
5631	20190623_150000	15	4341	5490	2.613447448	0.000621768
5632	20190623_160000	16	3708	5367	1.999854482	0.000293945
5633	20190623_170000	17	2790	5150	2.59360744	0.000531865
5634	20190623_180000	18	1558	4845	6.091648303	0.002094354
5635	20190623_190000	19	813	4554	12.44472446	0.003659366
5636	20190623_200000	20	606	4353	18.95034276	0.004221599
5637	20190623_210000	21	579	4247	31.72218161	0.0049576
5638	20190623_220000	22	487	4060	36.89553701	0.004633844
5639	20190623_230000	23	479	4110	34.3957099	0.004969437
5640	20190624_000000	0	423	3869	52.85568265	0.002433188
5641	20190624_010000	1	393	3569	50.94563758	0.002761815
5642	20190624_020000	2	361	3284	47.97484739	0.002738549
5643	20190624_030000	3	277	3023	46.18394754	0.002410206
5644	20190624_040000	4	253	2822	46.53976281	0.002532861
5645	20190624_050000	5	423	2600	45.36382123	0.002465305
5646	20190624_060000	6	1078	2320	42.4659355	0.001861552
5647	20190624_070000	7	1983	2150	38.12558526	0.002030209
5648	20190624_080000	8	2826	2124	38.38373604	0.001731975
5649	20190624_090000	9	3492	2340	39.26115037	0.00131584
5650	20190624_100000	10	3918	2646	38.46449248	0.001300503
5651	20190624_110000	11	4144	3034	38.4380753	0.001445321
